frame,id,x,y,image_index,angle
534,23,716,147,1,-39
534,24,329,590,1,-100
534,25,716,147,1,-37
534,26,716,147,1,-35
534,27,426,404,0,-107
534,28,648,289,0,-85
534,29,328,590,1,-104
534,30,329,591,1,-99
534,31,427,402,0,-105
534,32,613,209,1,-141
534,33,428,404,0,-103
534,34,329,591,1,-100
534,35,716,143,1,-36
534,36,339,593,0,-68
534,37,330,590,1,-97
534,38,330,590,1,-98
534,39,651,288,0,-83
534,40,330,591,1,-99
534,41,330,591,0,-100
534,42,650,289,0,-79
534,43,715,146,0,-41
534,44,331,593,1,-101
534,45,331,594,1,-99
534,46,614,208,1,-139
534,47,716,146,1,-37
534,48,716,145,1,-40
534,49,613,206,1,-135
535,0,330,591,1,-99
535,1,429,406,0,-99
535,2,605,213,1,-135
535,3,615,209,1,-142
535,4,341,595,0,-69
535,5,332,594,1,-98
535,6,657,287,0,-87
535,7,717,143,1,-41
535,8,717,144,1,-38
535,9,650,287,0,-79
535,10,651,290,0,-87
535,11,615,209,1,-142
535,12,716,145,1,-36
535,13,607,213,1,-134
535,14,606,215,1,-130
535,15,332,591,1,-96
535,16,615,211,1,-143
535,17,720,143,1,-43
535,18,333,594,1,-99
535,19,606,215,1,-133
535,20,438,404,0,-102
535,21,429,405,0,-100
535,22,67,70,0,-26
535,23,718,145,1,-39
535,24,332,590,1,-100
535,25,718,144,1,-37
535,26,717,144,1,-34
535,27,429,405,0,-106
535,28,651,288,0,-85
535,29,331,590,1,-103
535,30,332,591,1,-99
535,31,430,403,0,-105
535,32,615,212,1,-141
535,33,431,405,0,-103
535,34,332,592,1,-101
535,35,718,141,1,-37
535,36,342,591,0,-68
535,37,333,590,1,-98
535,38,333,590,1,-99
535,39,654,288,0,-82
535,40,333,591,1,-99
535,41,333,592,1,-99
535,42,653,288,0,-79
535,43,717,144,1,-42
535,44,334,594,1,-101
535,45,334,595,1,-99
535,46,616,210,1,-140
535,47,718,143,1,-38
535,48,718,143,1,-40
535,49,615,209,1,-137
536,0,333,592,1,-99
536,1,432,406,0,-98
536,2,608,215,0,-134
536,3,617,212,1,-143
536,4,343,594,0,-68
536,5,335,594,1,-97
536,6,660,287,0,-87
536,7,719,141,1,-42
536,8,719,142,1,-38
536,9,653,287,0,-79
536,10,654,290,1,-86
536,11,617,212,1,-143
536,12,718,142,1,-37
536,13,609,215,1,-132
536,14,609,217,1,-129
536,15,335,592,1,-96
536,16,617,214,1,-144
536,17,722,141,1,-42
536,18,336,595,1,-98
536,19,608,217,1,-132
536,20,441,404,0,-103
536,21,432,406,0,-101
536,22,68,67,0,-26
536,23,720,142,1,-39
536,24,335,591,1,-100
536,25,720,142,1,-37
536,26,719,142,1,-35
536,27,432,406,0,-105
536,28,654,288,0,-85
536,29,334,591,1,-103
536,30,335,592,1,-98
536,31,433,404,0,-105
536,32,617,214,1,-142
536,33,434,405,0,-103
536,34,335,592,1,-101
536,35,720,139,1,-38
536,36,345,590,0,-68
536,37,336,590,1,-98
536,38,336,591,1,-100
536,39,657,287,0,-83
536,40,336,592,1,-100
536,41,336,592,1,-100
536,42,656,288,0,-79
536,43,719,141,0,-42
536,44,337,594,1,-100
536,45,336,595,1,-99
536,46,618,213,1,-141
536,47,720,141,1,-38
536,48,720,141,1,-40
536,49,617,211,1,-138
537,0,336,592,1,-98
537,1,435,407,0,-98
537,2,610,217,1,-133
537,3,618,214,1,-145
537,4,346,593,0,-68
537,5,338,595,1,-96
537,6,663,287,0,-87
537,7,721,139,1,-42
537,8,720,140,1,-38
537,9,656,286,0,-80
537,10,657,289,0,-85
537,11,619,214,1,-144
537,12,720,140,1,-37
537,13,611,217,1,-131
537,14,611,218,1,-127
537,15,338,592,1,-96
537,16,619,216,1,-144
537,17,724,138,1,-42
537,18,339,595,1,-98
537,19,611,219,1,-130
537,20,444,405,0,-103
537,21,435,406,0,-101
537,22,69,64,0,-26
537,23,722,140,1,-38
537,24,338,591,1,-100
537,25,721,139,1,-36
537,26,721,139,1,-35
537,27,435,406,0,-105
537,28,657,288,0,-86
537,29,337,592,1,-104
537,30,338,592,1,-98
537,31,436,405,0,-105
537,32,619,217,1,-143
537,33,437,406,0,-102
537,34,338,593,1,-101
537,35,722,136,1,-38
537,36,348,589,0,-69
537,37,339,591,1,-99
537,38,338,591,1,-99
537,39,660,287,0,-83
537,40,339,592,1,-100
537,41,339,593,1,-99
537,42,659,287,0,-80
537,43,721,139,1,-42
537,44,340,595,1,-99
537,45,339,596,1,-98
537,46,619,215,1,-142
537,47,722,138,1,-38
537,48,722,138,1,-40
537,49,619,213,1,-140
538,0,339,593,1,-98
538,1,438,407,0,-97
538,2,612,219,1,-131
538,3,620,217,1,-146
538,4,349,592,0,-69
538,5,341,595,1,-96
538,6,666,287,0,-86
538,7,723,137,1,-41
538,8,722,137,1,-38
538,9,659,286,0,-82
538,10,660,289,0,-84
538,11,620,217,1,-145
538,12,721,137,1,-37
538,13,613,219,1,-130
538,14,613,220,1,-126
538,15,341,592,1,-95
538,16,620,218,1,-145
538,17,726,136,1,-42
538,18,342,596,1,-97
538,19,613,221,1,-129
538,20,447,406,0,-105
538,21,438,407,0,-101
538,22,70,62,0,-26
538,23,724,137,1,-38
538,24,341,592,1,-100
538,25,723,137,1,-36
538,26,722,137,1,-35
538,27,437,407,0,-105
538,28,660,288,0,-85
538,29,340,593,1,-103
538,30,341,592,1,-99
538,31,439,406,0,-106
538,32,621,219,1,-143
538,33,440,407,0,-102
538,34,341,593,1,-100
538,35,724,134,1,-40
538,36,351,588,1,-70
538,37,342,591,1,-100
538,38,341,592,1,-100
538,39,663,287,0,-84
538,40,342,593,1,-100
538,41,342,593,1,-99
538,42,661,287,0,-81
538,43,723,137,1,-42
538,44,343,595,1,-98
538,45,342,596,1,-97
538,46,621,217,1,-143
538,47,724,136,1,-38
538,48,724,136,1,-40
538,49,621,216,1,-142
539,0,342,593,1,-98
539,1,441,407,0,-98
539,2,614,221,1,-130
539,3,622,219,1,-146
539,4,352,591,0,-70
539,5,344,595,1,-94
539,6,669,287,0,-86
539,7,725,134,1,-41
539,8,724,135,1,-38
539,9,662,286,0,-82
539,10,663,289,0,-84
539,11,622,219,1,-145
539,12,723,135,1,-38
539,13,616,221,1,-129
539,14,616,222,1,-126
539,15,344,593,1,-95
539,16,622,221,1,-145
539,17,728,134,1,-41
539,18,344,596,1,-96
539,19,615,223,1,-127
539,20,450,407,0,-105
539,21,441,407,0,-101
539,22,72,59,0,-26
539,23,726,135,0,-37
539,24,344,592,1,-100
539,25,725,134,1,-36
539,26,724,134,1,-36
539,27,440,408,0,-104
539,28,663,287,0,-85
539,29,343,593,1,-103
539,30,344,593,1,-99
539,31,442,406,0,-106
539,32,622,221,1,-143
539,33,443,407,0,-103
539,34,344,594,1,-100
539,35,726,132,1,-41
539,36,353,587,1,-72
539,37,345,592,1,-100
539,38,344,592,1,-99
539,39,666,286,0,-83
539,40,345,593,1,-99
539,41,345,593,1,-98
539,42,664,286,0,-81
539,43,725,135,0,-42
539,44,346,596,1,-98
539,45,345,596,1,-96
539,46,623,220,1,-143
539,47,726,134,1,-38
539,48,726,134,1,-40
539,49,623,218,1,-144
540,0,345,594,1,-97
540,1,444,408,0,-97
540,2,617,223,1,-129
540,3,624,222,1,-146
540,4,355,590,1,-71
540,5,347,595,1,-94
540,6,672,286,0,-86
540,7,727,132,1,-40
540,8,726,133,1,-39
540,9,665,285,0,-82
540,10,666,288,0,-84
540,11,624,222,1,-146
540,12,725,133,1,-39
540,13,618,223,1,-129
540,14,618,224,1,-125
540,15,347,593,1,-95
540,16,624,223,1,-146
540,17,730,132,1,-41
540,18,347,596,1,-94
540,19,618,224,1,-126
540,20,453,407,0,-106
540,21,444,408,0,-102
540,22,73,56,0,-26
540,23,727,133,1,-37
540,24,346,593,1,-100
540,25,727,132,1,-36
540,26,726,132,1,-37
540,27,443,409,0,-104
540,28,666,287,0,-85
540,29,346,594,1,-102
540,30,347,593,1,-98
540,31,445,407,0,-105
540,32,624,224,1,-143
540,33,446,408,0,-102
540,34,347,594,1,-100
540,35,728,129,1,-41
540,36,356,586,1,-73
540,37,348,592,1,-100
540,38,347,593,1,-99
540,39,669,286,0,-83
540,40,348,593,1,-98
540,41,348,594,1,-99
540,42,667,286,0,-81
540,43,727,132,1,-43
540,44,349,596,1,-97
540,45,348,596,1,-96
540,46,625,222,1,-144
540,47,728,131,1,-38
540,48,728,132,1,-39
540,49,624,220,1,-144
541,0,348,594,1,-97
541,1,446,408,0,-97
541,2,619,224,1,-129
541,3,625,224,1,-147
541,4,358,589,1,-72
541,5,350,596,1,-94
541,6,675,286,0,-86
541,7,729,130,1,-40
541,8,728,130,1,-39
541,9,668,285,0,-83
541,10,669,288,0,-84
541,11,625,224,1,-147
541,12,727,130,1,-39
541,13,621,225,1,-128
541,14,621,225,1,-124
541,15,350,593,1,-95
541,16,626,226,1,-146
541,17,732,129,1,-39
541,18,350,596,1,-94
541,19,620,226,1,-126
541,20,455,408,0,-106
541,21,447,408,0,-101
541,22,74,54,0,-26
541,23,729,130,1,-36
541,24,349,593,1,-100
541,25,728,130,1,-37
541,26,728,130,0,-37
541,27,446,409,0,-104
541,28,669,287,0,-86
541,29,349,594,1,-101
541,30,350,594,1,-99
541,31,448,408,0,-105
541,32,626,226,1,-143
541,33,448,409,0,-102
541,34,350,595,1,-100
541,35,730,127,1,-41
541,36,359,586,1,-76
541,37,350,593,1,-100
541,38,350,593,1,-99
541,39,672,286,0,-83
541,40,351,594,1,-98
541,41,351,594,1,-99
541,42,670,285,0,-82
541,43,729,130,1,-43
541,44,352,596,1,-96
541,45,351,597,1,-94
541,46,627,225,1,-145
541,47,729,129,0,-38
541,48,730,129,0,-39
541,49,626,223,1,-145
542,0,351,594,1,-97
542,1,449,409,0,-98
542,2,621,226,1,-128
542,3,627,227,1,-147
542,4,360,588,1,-74
542,5,353,596,1,-94
542,6,678,286,0,-86
542,7,731,128,0,-40
542,8,730,128,0,-40
542,9,671,284,0,-83
542,10,672,288,0,-84
542,11,627,227,1,-148
542,12,729,128,0,-39
542,13,623,226,1,-128
542,14,623,227,1,-125
542,15,353,593,1,-95
542,16,627,228,1,-145
542,17,733,127,0,-38
542,18,353,597,1,-93
542,19,623,228,1,-126
542,20,458,409,0,-106
542,21,450,409,0,-101
542,22,76,51,0,-26
542,23,731,128,1,-36
542,24,352,594,1,-100
542,25,730,127,1,-36
542,26,730,127,0,-37
542,27,449,410,0,-103
542,28,672,287,0,-86
542,29,352,595,1,-100
542,30,353,594,1,-99
542,31,451,409,0,-105
542,32,628,229,1,-143
542,33,451,409,0,-101
542,34,353,595,1,-99
542,35,732,125,1,-41
542,36,362,585,1,-78
542,37,353,593,1,-99
542,38,353,594,1,-100
542,39,675,285,0,-84
542,40,354,594,1,-98
542,41,354,595,1,-98
542,42,673,285,0,-82
542,43,731,128,0,-41
542,44,355,597,1,-95
542,45,354,597,1,-94
542,46,628,227,1,-145
542,47,731,127,1,-38
542,48,732,127,1,-40
542,49,628,225,1,-145
543,0,354,595,1,-96
543,1,452,409,0,-98
543,2,624,228,1,-129
543,3,628,229,1,-148
543,4,363,587,1,-76
543,5,356,596,1,-93
543,6,680,286,0,-87
543,7,733,125,1,-40
543,8,732,126,1,-40
543,9,674,284,0,-84
543,10,675,287,0,-83
543,11,629,229,1,-147
543,12,731,126,1,-39
543,13,625,228,1,-129
543,14,626,229,1,-125
543,15,356,594,1,-96
543,16,629,231,1,-144
543,17,735,125,1,-37
543,18,356,597,1,-92
543,19,625,230,1,-125
543,20,455,408,0,71
543,21,452,409,0,-100
543,22,77,48,0,-26
543,23,733,125,1,-36
543,24,355,594,1,-99
543,25,732,125,1,-37
543,26,731,125,1,-38
543,27,452,411,0,-102
543,28,676,286,0,-85
543,29,355,595,1,-99
543,30,356,595,1,-99
543,31,454,410,0,-104
543,32,629,231,1,-144
543,33,454,410,0,-102
543,34,356,596,1,-98
543,35,734,123,1,-41
543,36,365,585,1,-81
543,37,356,594,1,-99
543,38,356,594,1,-100
543,39,678,285,0,-83
543,40,357,595,1,-98
543,41,357,595,1,-98
543,42,676,284,0,-82
543,43,733,126,1,-41
543,44,358,597,1,-94
543,45,357,597,1,-92
543,46,630,229,1,-145
543,47,733,124,1,-38
543,48,733,125,1,-40
543,49,630,228,1,-146
544,0,357,595,1,-95
544,1,455,409,0,-98
544,2,626,230,1,-128
544,3,630,232,1,-147
544,4,366,587,1,-78
544,5,359,596,1,-93
544,6,683,286,0,-86
544,7,735,123,1,-40
544,8,734,123,1,-39
544,9,677,284,0,-85
544,10,678,287,0,-82
544,11,630,232,1,-147
544,12,733,123,0,-40
544,13,628,230,1,-129
544,14,628,231,1,-125
544,15,359,594,1,-95
544,16,631,233,1,-145
544,17,737,122,1,-37
544,18,359,597,1,-91
544,19,628,231,1,-125
544,20,453,409,0,-255
544,21,455,410,0,-100
544,22,78,45,0,-26
544,23,735,123,1,-36
544,24,358,595,1,-98
544,25,734,122,1,-38
544,26,733,122,1,-38
544,27,455,411,0,-102
544,28,678,286,0,-86
544,29,358,596,1,-99
544,30,359,595,1,-99
544,31,457,410,0,-105
544,32,631,233,1,-143
544,33,457,410,0,-102
544,34,359,596,1,-98
544,35,736,120,1,-42
544,36,368,584,1,-84
544,37,359,594,1,-99
544,38,359,595,1,-99
544,39,681,285,0,-84
544,40,360,595,1,-97
544,41,360,596,1,-97
544,42,679,284,0,-83
544,43,735,123,0,-40
544,44,361,597,1,-93
544,45,360,597,1,-91
544,46,632,232,1,-146
544,47,735,122,1,-38
544,48,735,122,0,-40
544,49,631,230,1,-147
545,0,360,595,1,-94
545,1,458,410,0,-99
545,2,628,232,1,-129
545,3,632,234,1,-147
545,4,369,586,1,-80
545,5,362,596,1,-93
545,6,686,285,0,-86
545,7,737,121,0,-39
545,8,736,121,0,-40
545,9,680,284,0,-85
545,10,681,287,0,-81
545,11,632,234,1,-148
545,12,735,121,1,-40
545,13,630,232,1,-130
545,14,631,233,1,-126
545,15,362,594,1,-95
545,16,633,236,1,-144
545,17,739,120,0,-36
545,18,362,597,1,-91
545,19,630,233,1,-125
545,20,450,408,0,68
545,21,458,411,0,-100
545,22,80,43,0,-26
545,23,736,121,1,-37
545,24,361,595,1,-98
545,25,736,120,0,-37
545,26,735,120,0,-39
545,27,458,412,0,-101
545,28,681,286,0,-86
545,29,361,596,1,-97
545,30,362,596,1,-98
545,31,460,411,0,-104
545,32,633,236,1,-144
545,33,460,411,0,-103
545,34,362,597,1,-97
545,35,738,118,1,-43
545,36,371,584,1,-88
545,37,362,595,1,-98
545,38,362,595,1,-99
545,39,684,284,0,-84
545,40,363,595,1,-97
545,41,363,596,1,-96
545,42,682,284,0,-84
545,43,737,121,0,-40
545,44,364,597,1,-92
545,45,363,597,1,-90
545,46,633,234,1,-146
545,47,737,120,0,-39
545,48,737,120,0,-40
545,49,633,233,1,-147
546,0,363,595,1,-93
546,1,455,409,0,74
546,2,631,234,1,-129
546,3,633,237,1,-147
546,4,372,586,1,-84
546,5,365,596,1,-93
546,6,689,285,0,-87
546,7,739,118,0,-40
546,8,737,119,0,-40
546,9,683,283,0,-85
546,10,684,286,0,-81
546,11,633,237,1,-148
546,12,737,119,0,-41
546,13,632,234,1,-131
546,14,633,234,1,-127
546,15,365,594,1,-95
546,16,634,238,1,-144
546,17,741,117,1,-36
546,18,365,597,1,-90
546,19,633,235,1,-125
546,20,447,407,0,68
546,21,456,409,0,59
546,22,81,40,0,-26
546,23,738,118,1,-37
546,24,364,596,1,-97
546,25,737,118,1,-37
546,26,737,118,1,-39
546,27,461,412,0,-100
546,28,684,286,0,-85
546,29,364,597,1,-96
546,30,365,596,1,-98
546,31,457,410,0,66
546,32,635,238,1,-144
546,33,458,410,0,60
546,34,365,597,0,-97
546,35,740,116,1,-43
546,36,374,584,1,-91
546,37,365,595,1,-98
546,38,365,596,0,-98
546,39,687,284,0,-84
546,40,366,596,0,-96
546,41,366,596,1,-96
546,42,685,283,0,-84
546,43,739,119,1,-40
546,44,367,597,1,-92
546,45,366,597,1,-90
546,46,635,237,1,-147
546,47,739,117,1,-39
546,48,739,118,1,-41
546,49,634,235,1,-147
547,0,366,595,0,-94
547,1,453,410,0,-246
547,2,633,236,1,-129
547,3,635,239,1,-146
547,4,375,586,1,-87
547,5,368,597,0,-92
547,6,692,285,0,-87
547,7,741,116,1,-40
547,8,739,116,1,-40
547,9,686,283,0,-86
547,10,687,286,0,-81
547,11,635,239,1,-148
547,12,739,117,1,-41
547,13,634,236,1,-131
547,14,636,236,1,-128
547,15,368,595,1,-96
547,16,636,241,1,-144
547,17,742,115,1,-35
547,18,368,597,1,-90
547,19,635,236,1,-127
547,20,444,405,0,68
547,21,453,409,0,-262
547,22,82,37,0,-26
547,23,740,116,1,-37
547,24,367,596,1,-97
547,25,739,115,1,-37
547,26,739,115,1,-39
547,27,458,411,0,66
547,28,688,285,0,-85
547,29,367,597,1,-95
547,30,368,596,1,-97
547,31,454,410,1,-269
547,32,637,241,1,-143
547,33,455,410,0,-270
547,34,368,597,1,-96
547,35,742,114,1,-43
547,36,377,585,1,-95
547,37,368,596,1,-98
547,38,368,596,0,-98
547,39,690,284,0,-84
547,40,369,596,0,-96
547,41,369,597,1,-96
547,42,688,283,0,-84
547,43,741,116,0,-39
547,44,370,597,1,-91
547,45,369,597,1,-90
547,46,637,239,1,-147
547,47,741,115,0,-39
547,48,741,115,1,-40
547,49,636,238,1,-146
548,0,369,596,0,-94
548,1,450,409,0,74
548,2,636,238,1,-129
548,3,637,242,1,-145
548,4,378,586,1,-91
548,5,371,597,1,-91
548,6,695,285,0,-86
548,7,743,114,1,-39
548,8,741,114,1,-40
548,9,689,283,0,-86
548,10,690,285,0,-80
548,11,637,242,1,-147
548,12,741,114,1,-41
548,13,637,238,1,-132
548,14,638,238,1,-129
548,15,371,595,0,-96
548,16,638,243,1,-143
548,17,744,113,1,-36
548,18,371,597,1,-89
548,19,637,238,1,-128
548,20,441,404,1,68
548,21,450,410,1,-262
548,22,84,35,0,-26
548,23,742,113,1,-37
548,24,370,596,1,-95
548,25,741,113,1,-37
548,26,741,113,0,-40
548,27,455,411,1,-267
548,28,690,285,0,-84
548,29,370,597,0,-93
548,30,371,597,1,-96
548,31,451,410,1,-269
548,32,638,243,1,-143
548,33,452,410,1,-270
548,34,371,598,1,-96
548,35,744,112,1,-43
548,36,380,585,0,-99
548,37,371,596,0,-98
548,38,371,596,0,-98
548,39,693,283,0,-85
548,40,372,596,0,-95
548,41,372,597,1,-95
548,42,691,283,0,-84
548,43,742,114,0,-39
548,44,373,597,1,-90
548,45,372,597,1,-89
548,46,638,242,1,-147
548,47,742,113,1,-39
548,48,743,113,1,-40
548,49,638,240,1,-146
549,0,372,596,1,-94
549,1,447,409,1,75
549,2,638,240,1,-130
549,3,638,244,1,-144
549,4,381,586,1,-94
549,5,374,597,1,-91
549,6,698,285,0,-86
549,7,745,111,1,-40
549,8,743,112,1,-40
549,9,692,283,0,-87
549,10,693,285,1,-81
549,11,638,244,1,-147
549,12,743,112,1,-40
549,13,639,240,1,-133
549,14,640,240,1,-129
549,15,374,595,1,-95
549,16,640,245,1,-142
549,17,746,110,1,-36
549,18,374,597,1,-89
549,19,640,240,1,-129
549,20,439,403,1,69
549,21,447,410,1,-264
549,22,85,32,0,-26
549,23,744,111,1,-38
549,24,373,597,0,-94
549,25,743,111,1,-38
549,26,743,111,1,-40
549,27,452,411,1,-268
549,28,693,285,0,-83
549,29,373,597,1,-93
549,30,374,597,1,-95
549,31,448,410,1,-269
549,32,640,245,1,-143
549,33,449,410,1,89
549,34,374,598,1,-95
549,35,746,109,1,-42
549,36,383,586,1,-102
549,37,374,597,1,-98
549,38,374,597,1,-97
549,39,696,283,0,-86
549,40,375,597,1,-94
549,41,375,597,1,-94
549,42,694,283,0,-85
549,43,744,112,1,-38
549,44,376,597,1,-89
549,45,375,597,1,-88
549,46,640,244,1,-147
549,47,744,110,1,-39
549,48,745,111,1,-40
549,49,639,243,1,-145
550,0,375,596,0,-94
550,1,444,408,1,74
550,2,640,242,1,-130
550,3,640,247,1,-144
550,4,384,586,1,-98
550,5,377,597,1,-91
550,6,701,285,0,-86
550,7,746,109,1,-40
550,8,745,110,1,-40
550,9,695,283,0,-88
550,10,696,284,1,-81
550,11,640,247,1,-146
550,12,744,110,1,-40
550,13,641,242,1,-133
550,14,643,242,1,-130
550,15,377,596,1,-95
550,16,642,248,1,-140
550,17,748,108,1,-36
550,18,377,597,1,-89
550,19,642,242,1,-130
550,20,436,402,1,71
550,21,444,410,1,-264
550,22,86,29,0,-26
550,23,745,109,1,-38
550,24,376,597,0,-94
550,25,745,108,1,-38
550,26,745,108,1,-40
550,27,449,411,0,-269
550,28,696,284,0,-83
550,29,376,597,1,-93
550,30,377,597,1,-94
550,31,445,410,1,90
550,32,642,248,1,-142
550,33,446,409,0,88
550,34,377,598,1,-95
550,35,748,107,1,-41
550,36,386,586,1,-105
550,37,377,597,1,-97
550,38,377,597,1,-96
550,39,699,283,0,-86
550,40,378,597,1,-94
550,41,378,597,1,-93
550,42,697,282,0,-85
550,43,746,109,1,-39
550,44,379,597,1,-88
550,45,378,597,1,-87
550,46,642,247,1,-147
550,47,746,108,1,-38
550,48,747,109,1,-40
550,49,641,245,1,-144
551,0,378,596,1,-93
551,1,441,407,1,75
551,2,642,244,1,-131
551,3,642,249,1,-144
551,4,387,587,1,-101
551,5,380,597,1,-91
551,6,704,284,0,-85
551,7,748,107,1,-39
551,8,747,107,1,-40
551,9,698,282,0,-87
551,10,699,284,0,-81
551,11,642,249,1,-144
551,12,746,107,1,-40
551,13,643,244,1,-134
551,14,645,244,1,-133
551,15,380,596,1,-95
551,16,644,250,1,-140
551,17,749,105,1,-36
551,18,380,597,1,-89
551,19,644,244,1,-132
551,20,433,401,1,73
551,21,441,411,1,-265
551,22,87,26,0,-26
551,23,747,106,1,-38
551,24,379,597,1,-94
551,25,747,106,1,-39
551,26,747,106,1,-40
551,27,446,411,0,89
551,28,700,284,0,-84
551,29,379,597,1,-92
551,30,380,597,0,-93
551,31,442,410,0,89
551,32,644,250,1,-141
551,33,442,409,0,87
551,34,380,598,1,-93
551,35,750,105,1,-41
551,36,389,587,1,-108
551,37,380,597,1,-96
551,38,380,597,1,-96
551,39,702,283,0,-86
551,40,381,597,1,-93
551,41,381,597,1,-92
551,42,700,282,0,-86
551,43,748,107,1,-38
551,44,382,597,1,-89
551,45,381,597,1,-87
551,46,643,249,1,-146
551,47,748,105,1,-38
551,48,749,106,1,-40
551,49,643,248,1,-144
552,0,381,596,1,-93
552,1,438,406,1,75
552,2,645,246,0,-131
552,3,644,251,1,-144
552,4,390,587,1,-104
552,5,383,597,1,-91
552,6,707,284,0,-85
552,7,750,104,1,-40
552,8,749,105,1,-39
552,9,701,282,0,-88
552,10,702,283,1,-81
552,11,643,252,1,-143
552,12,748,105,1,-40
552,13,645,246,1,-135
552,14,647,246,1,-133
552,15,383,596,1,-95
552,16,645,252,1,-139
552,17,751,103,1,-36
552,18,383,596,1,-88
552,19,647,246,1,-133
552,20,430,401,1,75
552,21,438,411,1,-267
552,22,89,24,0,-26
552,23,749,104,1,-39
552,24,382,597,1,-93
552,25,749,103,1,-39
552,26,749,104,1,-41
552,27,443,411,0,88
552,28,702,284,0,-83
552,29,382,598,0,-93
552,30,383,598,1,-93
552,31,439,410,0,89
552,32,646,252,1,-140
552,33,439,409,0,86
552,34,383,598,1,-92
552,35,752,103,1,-42
552,36,392,588,1,-110
552,37,383,598,0,-95
552,38,383,598,1,-95
552,39,705,282,0,-85
552,40,384,597,1,-93
552,41,384,597,1,-91
552,42,703,282,0,-86
552,43,750,105,1,-39
552,44,385,597,1,-89
552,45,384,596,1,-87
552,46,645,252,1,-145
552,47,750,103,1,-38
552,48,751,104,1,-40
552,49,645,250,1,-143
553,0,384,597,1,-94
553,1,435,406,1,76
553,2,647,248,0,-132
553,3,646,254,1,-143
553,4,393,588,1,-106
553,5,386,597,1,-90
553,6,710,284,0,-84
553,7,2,102,0,-40
553,8,751,103,0,-39
553,9,704,282,1,-88
553,10,705,283,0,-81
553,11,645,254,1,-142
553,12,750,103,0,-40
553,13,647,249,1,-136
553,14,649,248,1,-135
553,15,386,596,1,-96
553,16,647,254,1,-139
553,17,2,100,0,-36
553,18,386,596,1,-89
553,19,649,248,1,-135
553,20,427,400,1,77
553,21,435,411,0,-268
553,22,90,21,0,-26
553,23,751,102,0,-39
553,24,385,597,1,-93
553,25,750,101,0,-40
553,26,751,102,0,-41
553,27,439,411,0,87
553,28,705,283,0,-84
553,29,385,598,0,-92
553,30,386,598,1,-93
553,31,436,410,0,88
553,32,648,255,1,-140
553,33,436,409,0,86
553,34,386,598,1,-92
553,35,2,100,0,-42
553,36,394,590,1,-114
553,37,386,598,1,-95
553,38,386,598,1,-94
553,39,708,282,0,-85
553,40,387,597,1,-92
553,41,387,597,1,-91
553,42,706,282,0,-87
553,43,752,102,0,-38
553,44,388,597,1,-89
553,45,387,596,1,-87
553,46,647,254,1,-144
553,47,752,101,0,-38
553,48,2,102,0,-40
553,49,647,252,1,-143
554,0,387,597,1,-93
554,1,432,405,0,77
554,2,649,250,1,-134
554,3,647,256,1,-141
554,4,396,589,1,-109
554,5,389,597,1,-89
554,6,713,283,0,-83
554,7,4,100,0,-40
554,8,2,100,0,-39
554,9,707,282,0,-89
554,10,708,282,0,-81
554,11,647,256,1,-141
554,12,2,101,0,-40
554,13,649,251,1,-137
554,14,651,250,1,-137
554,15,389,597,1,-96
554,16,649,257,1,-139
554,17,4,98,0,-37
554,18,389,596,1,-89
554,19,651,250,1,-136
554,20,424,399,0,80
554,21,432,411,0,-269
554,22,91,18,0,-26
554,23,2,99,0,-39
554,24,388,597,1,-93
554,25,2,99,0,-40
554,26,2,99,0,-41
554,27,436,411,0,86
554,28,708,283,1,-83
554,29,388,598,0,-92
554,30,389,598,1,-93
554,31,433,410,0,87
554,32,650,257,1,-139
554,33,433,409,0,86
554,34,389,599,1,-92
554,35,4,98,0,-42
554,36,397,591,1,-116
554,37,389,598,1,-95
554,38,389,598,1,-94
554,39,711,282,1,-86
554,40,390,597,1,-92
554,41,390,597,1,-91
554,42,709,282,1,-87
554,43,2,100,0,-38
554,44,391,597,1,-89
554,45,390,596,1,-88
554,46,649,257,1,-144
554,47,2,98,0,-38
554,48,4,99,0,-39
554,49,648,255,0,-143
555,0,390,597,1,-94
555,1,430,404,0,79
555,2,651,252,1,-135
555,3,649,258,1,-141
555,4,399,590,1,-111
555,5,392,597,1,-90
555,6,716,283,1,-83
555,7,6,97,0,-39
555,8,4,98,0,-38
555,9,710,282,1,-89
555,10,711,282,1,-82
555,11,649,259,0,-140
555,12,4,98,0,-39
555,13,651,253,0,-139
555,14,653,253,1,-139
555,15,392,597,1,-96
555,16,651,259,0,-138
555,17,5,96,0,-38
555,18,392,596,1,-89
555,19,653,253,0,-138
555,20,421,399,0,83
555,21,429,411,0,89
555,22,93,16,0,-26
555,23,4,97,0,-39
555,24,391,598,1,-92
555,25,4,97,0,-40
555,26,4,97,0,-41
555,27,433,411,0,85
555,28,711,283,0,-84
555,29,391,598,1,-91
555,30,392,598,1,-92
555,31,430,409,0,87
555,32,652,259,0,-138
555,33,430,408,0,85
555,34,392,599,1,-92
555,35,6,96,0,-41
555,36,400,592,1,-118
555,37,392,598,1,-94
555,38,392,598,1,-93
555,39,714,282,1,-86
555,40,393,597,1,-92
555,41,393,597,1,-91
555,42,712,281,1,-87
555,43,4,98,0,-38
555,44,394,597,1,-89
555,45,393,596,1,-89
555,46,650,259,1,-143
555,47,4,96,0,-39
555,48,6,97,0,-39
555,49,650,257,0,-142
556,0,393,597,1,-93
556,1,427,404,0,80
